post_id,city,price,beds,baths,sqft
3561598434,scotts valley,1600,2,1,950
4976275993,scotts valley,2000,2,1,850
5961672288,scotts valley,2295,2,1,1100
5803777005,scotts valley,2150,2,1,1012
5796087215,scotts valley,2450,2,2,940
5403567872,scotts valley,2180,2,1,751
5570391357,scotts valley,3600,3,3,1768
5512217746,scotts valley,4000,4,3,2400
6278240870,scotts valley,3000,2,2,1100
4037316964,san francisco,2600,2,1,1250
4044295645,san francisco,10995,4,2.5,3114
pre2013_52146,san francisco,2900,2,1,1500
4247159860,san francisco,5800,3,2.5,2200
4251540362,san francisco,2500,2,1,1000
4224494619,san francisco,2400,2,1,1250
pre2013_92568,san francisco,5500,4,4.5,4500
5302402652,san francisco,2500,1,1,700
5403578873,san francisco,3300,1,1,800
4698636526,san francisco,4100,3,2,1730
5749409330,san francisco,3400,2,1,1300
pre2013_16462,san francisco,5000,6,3,2000
5492146527,san francisco,2999,3,2,1900
4258592245,san francisco,5250,3,2.5,2400
4267975234,san francisco,2900,2,2,1000
4247018129,san francisco,3250,2,1,1300
pre2013_18756,san francisco,3600,4,2.5,2200
4621201146,san francisco,2600,3,2,1500
5418878666,san francisco,3000,2,1,1500
5752692665,san francisco,3400,2,1,1300
pre2013_61156,san francisco,4950,5,3,2000
pre2013_55091,san francisco,1450,1,1,500
4683122738,san francisco,3500,2,1,900
4832842066,san francisco,2975,3,2.5,1900
4830379276,san francisco,3400,2,1,1250
4844046389,san francisco,1450,2,1,700
4845167520,san francisco,2300,2,1,890
4091150928,san francisco,3300,3,2,1700
4855493314,san francisco,3000,1,1,550
4855511432,san francisco,3500,2,1,850
4848968046,san francisco,5400,4,2,1660
4855550112,san francisco,7000,3,1,2100
pre2013_38411,san francisco,1800,2,1,1000
pre2013_39882,san francisco,2900,2,1,1500
5405088960,san francisco,4400,3,2,1600
5054784003,san francisco,4990,2,1.5,1600
5037749667,san francisco,5000,2,1.5,1572
pre2013_60752,san francisco,3000,2,1,1500
6539207006,san francisco,3700,3,1,1100
5088620545,san francisco,3800,3,2,1500
pre2013_43546,san francisco,2850,3,2,1500
5774755801,san francisco,3778,2,1,1000
5481540237,san francisco,5995,4,2,2500
5481555495,san francisco,5995,4,2,2500
4834847609,san francisco,3900,3,2,1600
4250532329,san francisco,3100,3,2,1500
pre2013_49230,san francisco,2400,2,1,850
5459618749,san francisco,5900,3,2,1929
5383949024,san francisco,4500,2,1.5,1500
5046713112,san francisco,3000,2,1,1350
4634381716,san francisco,5500,4,1,2200
5059480482,san francisco,2400,2,1,925
5481543142,san francisco,5995,4,2,2500
5481557237,san francisco,5995,4,2,2500
pre2013_54382,san francisco,3800,3,3,1600
pre2013_71835,san francisco,2475,2,1.5,900
5081199567,san francisco,3800,4,3,2318
5200016205,san francisco,1700,2,1,850
5449997771,san francisco,5550,4,2,2864
5774756585,san francisco,4238,2,1,1000
5481618654,san francisco,5995,4,2,2500
4004145716,san francisco,1900,2,1,1000
5428621435,san francisco,3200,3,2,1900
5313280729,san francisco,2800,2,1.5,1026
pre2013_16971,san francisco,3750,4,2.5,2200
pre2013_49246,san francisco,2250,2,2,1450
5930091890,san francisco,3200,2,1,850
pre2013_17336,san francisco,3100,3,2,1450
pre2013_17423,san francisco,5000,5,3,2000
pre2013_60827,san francisco,2900,3,2,1450
pre2013_34495,san francisco,4000,3,3,1532
4267960121,san francisco,3300,3,2,1700
pre2013_61601,san francisco,1650,2,1,750
4831819598,san francisco,3400,2,1,1250
5088567117,san francisco,4050,3,2,1200
4846966965,san francisco,2000,2,1,1000
5043284428,san francisco,4990,2,1.5,1600
4158900855,san francisco,3300,3,2,1700
5171368065,san francisco,4750,2,3,1605
4611860050,san francisco,4200,3,2,2000
5481546353,san francisco,5995,4,2,2500
pre2013_19026,san francisco,2900,3,2,1500
5280340841,san francisco,700,2,1,1200
5269604919,san francisco,3800,3,2,1700
5673918759,san francisco,4100,2,2,1076
pre2013_64368,san francisco,3400,2,2,1650
pre2013_31741,san francisco,5750,6,3,2000
5911813391,san francisco,3700,2,1,1600
pre2013_41986,san francisco,1550,1,1,450
5191733933,san francisco,2650,2,2,1328
pre2013_40677,san francisco,2400,2,2,1200
5462957091,san francisco,3795,2,1.5,1200
5760299888,san francisco,3500,4,2,1686
pre2013_34945,san francisco,5250,6,3,2000
4328318468,san francisco,3000,2,2.5,1600
pre2013_36731,san francisco,2900,3,1,1700
5536745563,san francisco,5395,4,2,2500
3811982217,san francisco,2000,2,1,972
6546036010,san francisco,3700,3,1,1100
5054875854,san francisco,2200,1,1,800
pre2013_39012,san francisco,3150,3,2,1700
pre2013_155435,san francisco,2400,2,2,1200
6587530020,san francisco,6000,4,2,1660
pre2013_17673,san francisco,2200,2,1,1000
pre2013_155421,san francisco,3100,3,2,1900
4710765646,san francisco,3500,2,1,900
4710696972,san francisco,3800,3,1,1500
pre2013_14755,san francisco,5000,5,3,2000
pre2013_155450,san francisco,5000,5,3,2000
5088672392,san francisco,2995,2,1,850
4106272035,san francisco,1400,2,1,700
4977689871,san francisco,6500,5,1,1950
5427517578,san francisco,2500,1,1,670
5238825134,san francisco,4000,2,2,1600
pre2013_18013,san francisco,3000,3,2,1600
5429843289,san francisco,2500,1,1,670
pre2013_69428,san francisco,2750,3,2,1500
5824584574,san francisco,2500,1,1,670
5525582522,san francisco,3800,3,2,1450
4974548068,san francisco,2300,2,1,1000
3768420811,san francisco,2050,2,2,1500
5266837177,san francisco,2925,3,2,1440
5626602250,san francisco,1790,1,1,350
5413965170,sebastopol,1800,2,2,1300
5934536120,sebastopol,2200,2,2,1200
pre2013_48916,sebastopol,1295,2,1,900
5969220019,sebastopol,3600,3,2,1800
4696505233,sebastopol,1150,1,1,650
4935123340,sebastopol,1750,3,1,1500
4924578037,sebastopol,3600,0,2,2150
pre2013_59491,sebastopol,2300,3,2.5,2300
pre2013_45760,sebastopol,1325,2,1,900
4622729225,sebastopol,1975,2,2,850
3562749855,sebastopol,1500,2,2,1030
pre2013_158149,sf bay area,1800,4,3,1980
pre2013_34454,sf bay area,1549,3,2,1150
pre2013_42294,sf bay area,1549,3,2,1150
pre2013_55010,sf bay area,2591,2,2,1125
pre2013_44674,sf bay area,1300,2,1,1200
pre2013_154614,sf bay area,2300,3,2.5,2600
5371323495,sf bay area,2935,1,1,776
5371337240,sf bay area,5100,3,3,1411
pre2013_68268,sf bay area,1569,2,2,1136
pre2013_14814,sf bay area,1400,3,2,944
pre2013_14813,sf bay area,1400,3,2,944
5763390321,sf bay area,743,3,2,1466
5750196173,sf bay area,3800,3,2.5,1716
5449235459,sf bay area,3600,1,1,800
5784517681,sf bay area,3800,3,2.5,1716
4258018393,sf bay area,1920,2,2,901
6415415444,sf bay area,2183,1,1,717
4611002111,sf bay area,1960,2,2,1000
4634399150,sf bay area,2870,1,1,796
6531946244,sf bay area,2669,2,1.5,982
4641349905,sf bay area,1925,2,2,1000
5088519779,sf bay area,3680,2,1,1364
pre2013_42870,sf bay area,2171,2,2,1100
5764777517,sf bay area,2450,1,1,711
pre2013_34515,sf bay area,3550,3,3.5,2500
pre2013_52080,sf bay area,1649,3,2,1150
pre2013_38409,sf bay area,3000,2,2,1700
5811463204,sf bay area,2500,3,2,1246
pre2013_36819,sf bay area,2044,2,2,1100
pre2013_37393,sf bay area,2500,3,2,1750
4935133804,sf bay area,2550,1,1,776
pre2013_68301,sf bay area,1355,2,2,1000
pre2013_59073,sf bay area,1415,2,2,1000
pre2013_59950,sf bay area,1415,2,2,1000
6406055584,sf bay area,2155,1,1,665
6406054707,sf bay area,2667,2,2,947
pre2013_47373,sf bay area,2000,2,1,1200
6553671475,sf bay area,2694,2,1.5,982
6604557809,sf bay area,3842,2,2,1011
5763387180,sf bay area,741,3,1,1455
pre2013_79105,sf bay area,2000,5,3,3800
6544934207,sf bay area,2695,2,1.5,982
6267153210,sf bay area,4495,3,2.5,1400
5353211836,sf bay area,9750,5,5,3120
4600462810,sf bay area,2480,1,1,724
5460211174,sf bay area,2129,1,1,600
pre2013_70744,sf bay area,1730,3,2,1150
6503743713,sf bay area,2948,1,1,657
4935136205,sf bay area,3399,2,2,1093
pre2013_71202,sf bay area,1315,2,2,1000
5606792184,sf bay area,3750,1,1,720
5635465960,sf bay area,2560,1,1,776
5807358687,sf bay area,699,3,3,1425
5401750737,sf bay area,3200,2,2,1007
5635470819,sf bay area,3795,2,2,1100
5637899110,sf bay area,3650,3,2,1465
4626845368,sf bay area,1200,2,1,875
6531226502,sf bay area,3500,4,3,2380
4656280635,sf bay area,1950,3,2,1150
5088548785,sf bay area,2000,4,3,2279
5536668621,sf bay area,5100,3,3,1411
5302305961,sf bay area,2729,2,1,883
4825302939,sf bay area,1725,2,1,1100
pre2013_60829,sf bay area,3950,2,2,1200
5313398317,sf bay area,2600,3,2,2209
5536669309,sf bay area,2850,1,1,776
pre2013_54257,sf bay area,2150,2,1,950
5818220818,sf bay area,1995,2,2,1000
pre2013_12186,sf bay area,2900,4,3,2500
4927157638,sf bay area,1704,2,1,1240
5382574738,sf bay area,2250,3,1,1000
5635468295,sf bay area,2790,1,1,776
5635466894,sf bay area,3500,2,2,1100
5729711577,sf bay area,2600,3,2.5,1496
5536667939,sf bay area,3620,2,2,1100
pre2013_57997,sf bay area,3300,4,3,2200
pre2013_69794,sf bay area,1459,2,2,1136
4611893127,sf bay area,1600,3,2,1399
6388306902,sf bay area,700,3,2.5,1405
pre2013_48879,sf bay area,1299,2,2,1000
6417583958,sf bay area,2183,1,1,717
6576964337,sf bay area,2925,1,1,782
5724375825,sf bay area,3600,4,2,2200
6574503082,sf bay area,3643,2,2,1114
5429870668,sf bay area,1200,3,2,1152
5514108257,sf bay area,2000,2,1,934
5536667308,sf bay area,2795,1,1,776
5536681657,sf bay area,3875,2,2,1100
5672528810,sf bay area,2700,2,1,1100
5827490062,sf bay area,2450,1,1,711
5726974101,sf bay area,800,3,4.5,1500
6597603760,sf bay area,3000,1,1,886
4666835520,sf bay area,3815,2,2,1095
5525691410,sf bay area,2550,3,2,1644
pre2013_70323,sf bay area,1330,2,2,1000
4931003088,sf bay area,1720,2,2,1000
pre2013_53418,sf bay area,950,3,2,1314
6447112715,sf bay area,2774,2,1,973
5819667629,sf bay area,1995,2,2,1000
pre2013_97272,san francisco,2650,2,2.5,1550
pre2013_126769,san francisco,2650,2,2.5,1550
5401779417,san francisco,6950,3,2,1618
5429200444,san francisco,4200,1,2,1180
pre2013_50206,san francisco,8500,3,2.5,1628
pre2013_15824,san francisco,2800,1,1,700
pre2013_15829,san francisco,3300,2,1,1100
pre2013_16578,san francisco,2466,1,1,645
4254458887,san francisco,3873,2,2,1286
4586356607,san francisco,3295,1,1,787
pre2013_34946,san francisco,5500,2,2.5,1500
pre2013_34955,san francisco,6500,2,2,1480
5302358626,san francisco,4900,2,2,1100
4865801256,san francisco,4447,2,2,840
pre2013_57349,san francisco,3000,1,1,955
pre2013_40684,san francisco,4100,1,2,980
pre2013_64001,san francisco,600,1,1,836
5329851983,san francisco,5495,0,1,1200
pre2013_95641,san francisco,3070,1,1,1400
pre2013_155458,san francisco,4950,2,2.5,1400
pre2013_47702,san francisco,3000,1,1,1000
5418957638,san francisco,4480,3,3.5,1516
pre2013_70894,san francisco,3200,1,1,750
pre2013_70819,san francisco,3950,2,2,1100
6498353696,san francisco,4995,1,1.5,1195
pre2013_71840,san francisco,3600,1,2,1100
5415438205,san francisco,1250,2,1,1300
5429828612,san francisco,6990,3,3,1800
4631544838,san francisco,5950,2,2,1321
pre2013_72244,san francisco,6675,2,2.5,1500
5503929096,san francisco,3795,1,1,720
5716494103,san francisco,4895,1,2,1500
5714591958,san francisco,4900,2,2,955
pre2013_102422,san francisco,3500,2,2,1500
5423968588,san francisco,3995,1,1,900
5418774004,san francisco,4500,2,3,1373
5400547731,san francisco,6895,2,2,1553
5752365558,san francisco,4400,2,2,1250
pre2013_99179,san francisco,2000,1,2,1500
pre2013_16387,san francisco,2963,1,1.5,750
5496319820,san francisco,4188,1,1,854
5504032939,san francisco,4900,2,2,1287
4108418007,san francisco,4250,2,2,1050
4252837580,san francisco,3095,1,1,746
pre2013_52471,san francisco,3350,1,1,700
4935264028,san francisco,4522,2,2,1044
pre2013_100228,san francisco,2540,2,2,2000
4232128855,san francisco,3995,1,1,826
4600637972,san francisco,8250,0,2,1610
4607639652,san francisco,2300,0,1,500
5418908783,san francisco,3500,1,1,775
pre2013_101548,san francisco,2500,2,2,1200
4645300790,san francisco,2628,2,1,1263
pre2013_10673,san francisco,4085,2,2,799
4639385780,san francisco,5950,2,2,1324
5723298911,san francisco,4500,2,2,990
pre2013_32652,san francisco,4420,2,2,1095
5439694835,san francisco,6500,3,3,1694
pre2013_50833,san francisco,3899,2,1,1090
5750850646,san francisco,3300,1,1,730
4817192383,san francisco,3100,2,1,739
pre2013_34967,san francisco,2100,1,1,750
pre2013_34995,san francisco,4500,2,2,1100
6498600130,san francisco,4248,2,2,1047
pre2013_45435,san francisco,2700,1,1,644
pre2013_56358,san francisco,3400,2,2.5,1326
4861225035,san francisco,4950,2,2,1200
pre2013_59592,san francisco,2744,1,1,645
5818447235,san francisco,4900,1,1,980
4930747964,san francisco,4650,2,2,1054
4945990974,san francisco,4795,2,2,1253
pre2013_37920,san francisco,3010,1,1,645
5941334519,san francisco,3850,0,1,810
5341304176,san francisco,6000,2,2,1268
5360847474,san francisco,6800,2,2,1553
4966790429,san francisco,4466,2,2,1133
pre2013_62003,san francisco,2950,1,1,800
pre2013_58743,san francisco,2695,1,1.5,1030
pre2013_53709,san francisco,2999,1,1,700
pre2013_59108,san francisco,3150,1,1.5,1030
pre2013_59119,san francisco,3390,1,2,1011
pre2013_59178,san francisco,3600,1,1.5,817
5394645144,san francisco,3500,1,1,840
5395420375,san francisco,4750,2,2,1018
pre2013_153385,san francisco,3000,2,2,1750
pre2013_60035,san francisco,4563,2,2,1330
pre2013_60361,san francisco,3200,1,1,716
5054751317,san francisco,7995,2,1,1600
pre2013_60759,san francisco,4900,2,2,1309
6480272056,san francisco,5498,2,1,1214
5422154136,san francisco,3750,1,1,857
pre2013_61158,san francisco,2795,1,1.5,1030
pre2013_71766,san francisco,4600,2,2,1400
5967146792,san francisco,2300,1,1,843
6539199291,san francisco,3345,1,1,530
pre2013_32125,san francisco,5500,2,2,1500
5414649847,san francisco,3795,1,1,850
5723341660,san francisco,6400,2,2,1340
5729836041,san francisco,4068,1,1,912
5171240540,san francisco,4967,2,2,1130
pre2013_43160,san francisco,2800,1,2,900
3553932117,san francisco,2000,2,1,1200
pre2013_62804,san francisco,3000,1,1,717
pre2013_154166,san francisco,5000,2,1,500
pre2013_155448,san francisco,4550,2,2.5,1475
pre2013_43986,san francisco,3679,2,2,1133
pre2013_63582,san francisco,3095,1,2,800
5536748684,san francisco,7995,2,2,1000
5240690673,san francisco,3724,1,1,850
5237552559,san francisco,6700,2,2,1448
5291218956,san francisco,3605,1,1.5,911
4825317575,san francisco,3690,1,1,690
pre2013_64357,san francisco,3950,2,2.5,1130
5302377022,san francisco,4550,2,2,1500
5570896635,san francisco,4800,2,2,1022
5785479165,san francisco,12500,3,3,1800
pre2013_35425,san francisco,5500,2,2.5,1800
5303947092,san francisco,3550,1,1,730
5313252472,san francisco,3800,1,1,900
5313247579,san francisco,3805,0,1,611
5313242031,san francisco,4200,1,1,883
5303899362,san francisco,4595,2,2.5,1310
pre2013_38992,san francisco,6500,2,2,1480
4855564099,san francisco,4700,1,1,760
pre2013_57038,san francisco,3000,1,1,955
pre2013_36733,san francisco,4374,2,2,1133
pre2013_47368,san francisco,2537,1,1,645
pre2013_47349,san francisco,4950,2,2.5,1500
5536749751,san francisco,6995,2,2,1000
4935269519,san francisco,3900,0,1,700
5538005344,san francisco,3650,1,1,819
pre2013_31761,san francisco,3828,2,2,1133
pre2013_53031,san francisco,3595,2,2.5,1012
pre2013_53028,san francisco,3895,3,2,1208
5371267738,san francisco,6588,2,2,1376
pre2013_15983,san francisco,4950,2,2.5,1500
5393136391,san francisco,4200,2,1,950
4634640014,san francisco,4240,1,1,1670
6296811495,san francisco,3530,1,1,746
pre2013_39404,san francisco,2950,1,2,900
4599960903,san francisco,3850,1,1,896
pre2013_13892,san francisco,3950,1,2,980
pre2013_37144,san francisco,2100,1,1,550
5054770368,san francisco,4795,2,2,980
4797404658,san francisco,5500,2,2,1520
6518856818,san francisco,3285,1,1,650
4844750965,san francisco,3105,1,1,758
5429816770,san francisco,4300,1,1,853
5071163441,san francisco,3750,1,2,1009
5727035681,san francisco,4400,2,2.5,1500
5727038701,san francisco,5000,2,2,1220
6571876441,san francisco,5500,1,1,800
5729834915,san francisco,3863,1,1,845
5729755064,san francisco,12500,3,3,1800
5439918686,san francisco,3100,1,2,1173
5448444032,san francisco,1400,1,1,1600
4669372785,san francisco,3800,1,1.5,1124
5446800378,san francisco,5500,2,2,1270
5423277531,san francisco,5650,2,2,1351
pre2013_43545,san francisco,900,2,1.5,925
pre2013_43555,san francisco,4000,2,2,1140
pre2013_50807,san francisco,4000,2,1,1000
5725057440,san francisco,3995,1,2,1100
pre2013_63616,san francisco,3650,2,1,1050
5493869637,san francisco,6800,2,2,1469
5505805766,san francisco,7950,3,3,2000
5638003989,san francisco,4200,2,1.5,1000
4817262176,san francisco,5950,0,1,1339
4262698598,san francisco,4800,2,2,1554
pre2013_64392,san francisco,3950,2,2,1250
6558777017,san francisco,4700,2,2,830
4630982644,san francisco,5200,2,1,1412
5363728048,san francisco,4300,1,1,823
5302234954,san francisco,4900,2,2,1287
5774946814,san francisco,13000,3,3,1950
4250410332,san francisco,4049,2,2,1286
5673922516,san francisco,5550,2,2,1131
5088593362,san francisco,4500,1,1.5,1160
5503904083,san francisco,4735,2,2,884
6539246493,san francisco,4995,1,1.5,1195
4076962021,san francisco,4050,2,2,1100
5514661510,san francisco,3900,1,1,890
pre2013_9163,san francisco,7495,3,2,1600
4250645326,san francisco,6300,2,2,1580
4984090384,san francisco,3782,1,1,804
4240373137,san francisco,5800,2,2,1275
4908157220,san francisco,4195,1,1,631
4238000446,san francisco,3600,1,1,800
4710759151,san francisco,3995,1,1,900
5396660022,san francisco,6000,1,2,1027
5829446937,san francisco,4700,2,2,1137
5462702520,san francisco,4895,2,2,1216
pre2013_23977,san francisco,2615,1,1,746
4946001229,san francisco,4750,2,2,1200
5942990798,san francisco,2500,1,1,843
5733458932,san francisco,3299,1,1,650
6550087146,san francisco,4350,2,2,1083
pre2013_62035,san francisco,4900,2,2,1309
5393013512,san francisco,3574,1,1.5,911
4967229481,san francisco,3500,1,1.5,715
pre2013_39426,san francisco,4500,2,2,1850
5609004868,san francisco,4016,1,1,803
5609005878,san francisco,4196,1,1,845
5609005287,san francisco,4580,2,2,884
3562854881,san francisco,3800,1,1,980
4611695354,san francisco,4758,2,2,1214
pre2013_69878,san francisco,3550,1,1,625
pre2013_40288,san francisco,2900,1,1,644
pre2013_40217,san francisco,3900,2,2,1296
4622927614,san francisco,5862,2,2.5,1673
5030064505,san francisco,4150,1,1,1400
4689198540,san francisco,5500,2,2,1500
5536751420,san francisco,4500,1,1,860
pre2013_154008,san francisco,2450,2,2,910
4611708604,san francisco,3750,1,1,808
4259905625,san francisco,8000,2,2,1507
5706629299,san francisco,3399,1,1,734
5774666305,san francisco,3950,2,2,1380
4834565101,san francisco,3100,2,1,739
pre2013_31747,san francisco,5800,2,2.5,1500
6557831209,san francisco,7295,2,2,1345
5832156002,san francisco,5150,2,2,1178
pre2013_36318,san francisco,4302,2,2,1098
5259212762,san francisco,6500,3,2,1516
pre2013_17902,san francisco,6500,3,3,1540
6531234915,san francisco,3400,1,1.5,950
pre2013_42319,san francisco,3800,1,2,1100
4943408982,san francisco,3099,1,1,784
6546042252,san francisco,5395,2,2,1054
5079810160,san francisco,4550,1,1,1104
5088690641,san francisco,5264,2,2,1133
5439458724,san francisco,4200,2,2,1141
5066084531,san francisco,6500,2,2,1543
5716415826,san francisco,5500,2,2,990
5752350136,san francisco,4720,2,2,799
5570945516,san francisco,4688,2,2,884
4678074840,san francisco,3150,1,1,795
5615185433,san francisco,4950,2,2,1250
4926998521,san francisco,3795,1,1,713
5626557890,san francisco,4200,1,2,1010
5606787588,san francisco,2995,1,1,530
5606826127,san francisco,3850,1,1.5,830
5819600954,san francisco,3600,1,1,714
4914503959,san francisco,12000,3,3,1900
5401790156,san francisco,4950,2,2,1386
pre2013_44333,san francisco,5250,2,2.5,1500
4259834877,san francisco,4948,2,2,1224
6455332929,san francisco,7795,3,2.5,1814
4927014153,san francisco,3950,1,1,631
pre2013_68995,san francisco,2936,1,1,874
pre2013_68988,san francisco,4800,2,2,1100
5481518091,san francisco,3799,1,1.5,911
5819585052,san francisco,7500,3,3,2416
5371252180,san francisco,3692,1,1.5,911
4062177479,san francisco,5400,2,2,1497
pre2013_69944,san francisco,4079,2,2,1080
pre2013_69861,san francisco,4600,2,2,1300
4855508709,san francisco,4700,1,1,1253
pre2013_35843,san francisco,3990,2,1,1163
4243931764,san francisco,3100,1,1,694
5374153784,san francisco,1325,2,2,1121
pre2013_55095,san francisco,3040,2,2,1053
5570929777,san francisco,3400,1,1,880
5470736920,san francisco,13500,2,2,1639
5525671976,san francisco,12000,3,2,1677
4926733271,san francisco,4490,1,2,1000
6336157076,san francisco,5950,3,2,1150
4898202852,san francisco,3795,1,1,713
4262663192,san francisco,2785,1,1,564
pre2013_17523,san francisco,3650,1,1,801
4256990182,san francisco,4699,2,2,1286
5536672512,san francisco,4400,2,2,1200
6512882927,san francisco,7999,2,2,1382
4235760894,san francisco,3800,1,1,605
4325064238,san francisco,4599,2,2,1199
4259949548,san francisco,2909,1,1,725
5538060952,san francisco,4900,2,2,1100
4966844928,san francisco,4378,2,1,1095
6461197378,san francisco,3500,1,1,787
5066181128,san francisco,3070,1,1,506
4256823054,san francisco,4900,2,2,1300
5810986616,san francisco,4150,1,2,1200
5071355764,san francisco,4400,1,2,1340
pre2013_17906,san francisco,2700,1,1,795
5963388946,san francisco,6900,2,2,1580
4062513340,san francisco,4900,2,2,1557
6523933165,san francisco,4388,1,1,874
4966798664,san francisco,6200,2,2,1200
4556815961,san francisco,4850,2,2,1070
5066077560,san francisco,4550,2,2,980
5481531052,san francisco,13500,2,2,1639
4971853309,san francisco,3350,1,1,700
4018070579,san francisco,8500,2,2,2449
5302194186,san francisco,15000,2,2.5,1800
6502790453,san francisco,6488,2,2,1400
5273000279,san francisco,3329,1,1,746
5608957338,san francisco,6500,3,2.5,1830
4062521359,san francisco,5750,3,3,1526
4901156763,san francisco,3295,0,1,409
5460140301,san francisco,3829,1,1,811
pre2013_48355,san francisco,3711,2,2,1098
4017983985,san francisco,4050,2,2,1100
